model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,16,3608,151,4096,0.3,0.125,4646,1024,9784.581459000037,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,17,3608,151,4096,0.3,0.125,4646,1024,10931.904874999873,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,18,3608,151,4096,0.3,0.125,4646,959,11047.674333000032,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,reason_first,19,3608,151,4096,0.0,0.0,4646,886,10432.522999999946,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,0,3683,76,4096,0.0,0.0,4646,1024,10601.30379200018,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,1,3683,76,4096,0.0,0.0,4646,882,10074.05970900004,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,2,3683,76,4096,0.0,0.0,4646,1024,10782.321958000011,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,3,3683,76,4096,0.0,0.0,4646,1024,11040.279916999907,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,4,3683,76,4096,0.2,0.125,4646,884,11211.520042000075,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,5,3683,76,4096,0.0,0.0,4646,1024,11325.049458000194,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,6,3683,76,4096,0.0,0.0,4646,1024,10989.189625000108,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,7,3683,76,4096,0.0,0.0,4646,782,8258.910958000115,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,8,3683,76,4096,0.2,0.125,4646,1024,10655.033666999998,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,9,3683,76,4096,0.0,0.0,4646,1024,11124.544416999925,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,10,3683,76,4096,0.0,0.0,4646,1015,11021.444125000016,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,11,3683,76,4096,0.0,0.0,4646,1024,11275.176624999858,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,12,3683,76,4096,0.0,0.0,4646,1024,10839.622416000111,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,13,3683,76,4096,0.0,0.0,4646,1024,11053.626417000032,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,14,3683,76,4096,0.2,0.125,4646,1024,11270.455459000004,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,15,3683,76,4096,0.0,0.0,4646,972,10217.362416000014,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,16,3683,76,4096,0.0,0.0,4646,777,8647.351000000072,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,17,3683,76,4096,0.0,0.0,4646,1024,9588.592915999925,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,18,3683,76,4096,0.0,0.0,4646,634,6944.299124999816,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,coord_first,19,3683,76,4096,0.0,0.0,4646,1024,10448.868417000085,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,0,3683,76,4096,0.2,0.125,4646,1024,10484.613291999949,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,1,3683,76,4096,0.2,0.125,4646,1024,10705.732874999967,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,2,3683,76,4096,0.2,0.125,4646,1024,11771.698207999862,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,3,3683,76,4096,0.0,0.0,4646,1024,10704.976291999856,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,4,3683,76,4096,0.0,0.0,4646,1024,11273.08737500016,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,5,3683,76,4096,0.0,0.0,4646,1024,10690.212416999884,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,6,3683,76,4096,0.0,0.0,4646,1024,10996.104833000118,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,7,3683,76,4096,0.2,0.125,4646,1024,10264.622375000044,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,8,3683,76,4096,0.0,0.0,4646,1024,12455.275915999891,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,9,3683,76,4096,0.0,0.0,4646,1024,9667.93845799998,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,10,3683,76,4096,0.2,0.125,4646,1024,10994.016666999869,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,11,3683,76,4096,0.1,0.0,4646,1024,10481.06079199988,0,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,12,3683,76,4096,0.2,0.125,4646,1024,10453.277375000198,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,13,3683,76,4096,0.0,0.0,4646,1024,10458.945708000101,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,14,3683,76,4096,0.0,0.0,4646,1024,10837.937457999942,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,15,3683,76,4096,0.2,0.125,4646,1024,11289.606792000086,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,16,3683,76,4096,0.0,0.0,4646,1024,10890.812250000181,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,17,3683,76,4096,0.2,0.125,4646,1024,12057.384000000184,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,18,3683,76,4096,0.2,0.125,4646,1024,12686.305790999995,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.98,reason_first,19,3683,76,4096,0.0,0.0,4646,1024,10788.497499999721,0,0,0,0,0,0,0,0,0,0
